.metric,.estimator,.estimate,umi_cutoff,group
recall,binary,0.4878048780487805,227,CD4-22h-2e11
precision,binary,0.9949706621961442,228,CD4-22h-2e11
recall,binary,0.48657511785201885,228,CD4-22h-2e11
precision,binary,0.9949685534591195,229,CD4-22h-2e11
recall,binary,0.48637015781922527,229,CD4-22h-2e11
precision,binary,0.9949558638083228,230,CD4-22h-2e11
recall,binary,0.48514039762246364,230,CD4-22h-2e11
precision,binary,0.9949409780775716,231,CD4-22h-2e11
recall,binary,0.4837056773929084,231,CD4-22h-2e11
precision,binary,0.9949302915082383,232,CD4-22h-2e11
recall,binary,0.4826808772289404,232,CD4-22h-2e11
precision,binary,0.9949217096910706,233,CD4-22h-2e11
recall,binary,0.48186103709776595,233,CD4-22h-2e11
precision,binary,0.9949109414758269,234,CD4-22h-2e11
recall,binary,0.4808362369337979,234,CD4-22h-2e11
precision,binary,0.9949022939677146,235,CD4-22h-2e11
recall,binary,0.4800163968026235,235,CD4-22h-2e11
precision,binary,0.9948936170212765,236,CD4-22h-2e11
recall,binary,0.47919655667144906,236,CD4-22h-2e11
precision,binary,0.9948827292110874,237,CD4-22h-2e11
recall,binary,0.47817175650748106,237,CD4-22h-2e11
precision,binary,0.9948674080410608,238,CD4-22h-2e11
recall,binary,0.4767370362779258,238,CD4-22h-2e11
precision,binary,0.9948586118251928,239,CD4-22h-2e11
recall,binary,0.4759171961467514,239,CD4-22h-2e11
precision,binary,0.9948409286328461,240,CD4-22h-2e11
recall,binary,0.47427751588440253,240,CD4-22h-2e11
precision,binary,0.9952586206896552,241,CD4-22h-2e11
recall,binary,0.47325271572043454,241,CD4-22h-2e11
precision,binary,0.9952483801295896,242,CD4-22h-2e11
recall,binary,0.4722279155564665,242,CD4-22h-2e11
precision,binary,0.995244271508863,243,CD4-22h-2e11
recall,binary,0.47181799549087927,243,CD4-22h-2e11
precision,binary,0.99524015577672,244,CD4-22h-2e11
recall,binary,0.47140807542529206,244,CD4-22h-2e11
precision,binary,0.9956578376031263,245,CD4-22h-2e11
recall,binary,0.46997335519573685,245,CD4-22h-2e11
precision,binary,0.9956502827316225,246,CD4-22h-2e11
recall,binary,0.46915351506456243,246,CD4-22h-2e11
precision,binary,0.9956464954288202,247,CD4-22h-2e11
recall,binary,0.4687435949989752,247,CD4-22h-2e11
precision,binary,0.995640802092415,248,CD4-22h-2e11
recall,binary,0.4681287149005944,248,CD4-22h-2e11
