.metric,.estimator,.estimate,umi_cutoff,group
recall,binary,0.664114238410596,148,CD4-22h-2e11
precision,binary,0.9950325985718721,149,CD4-22h-2e11
recall,binary,0.6632864238410596,149,CD4-22h-2e11
precision,binary,0.9950171286203675,150,CD4-22h-2e11
recall,binary,0.6612168874172185,150,CD4-22h-2e11
precision,binary,0.9950046831095848,151,CD4-22h-2e11
recall,binary,0.6595612582781457,151,CD4-22h-2e11
precision,binary,0.9949937421777222,152,CD4-22h-2e11
recall,binary,0.6581125827814569,152,CD4-22h-2e11
precision,binary,0.9949796046438657,153,CD4-22h-2e11
recall,binary,0.65625,153,CD4-22h-2e11
precision,binary,0.9949717159019484,154,CD4-22h-2e11
recall,binary,0.6552152317880795,154,CD4-22h-2e11
precision,binary,0.9949685534591195,155,CD4-22h-2e11
recall,binary,0.6548013245033113,155,CD4-22h-2e11
precision,binary,0.9949558638083228,156,CD4-22h-2e11
recall,binary,0.6531456953642384,156,CD4-22h-2e11
precision,binary,0.9949494949494949,157,CD4-22h-2e11
recall,binary,0.652317880794702,157,CD4-22h-2e11
precision,binary,0.9949431099873578,158,CD4-22h-2e11
recall,binary,0.6514900662251656,158,CD4-22h-2e11
precision,binary,0.9949318973709218,159,CD4-22h-2e11
recall,binary,0.6500413907284768,159,CD4-22h-2e11
precision,binary,0.9949270767279645,160,CD4-22h-2e11
recall,binary,0.6494205298013245,160,CD4-22h-2e11
precision,binary,0.9949157928185574,161,CD4-22h-2e11
recall,binary,0.6479718543046358,161,CD4-22h-2e11
precision,binary,0.9949060808659662,162,CD4-22h-2e11
recall,binary,0.6467301324503312,162,CD4-22h-2e11
precision,binary,0.9949012109623965,163,CD4-22h-2e11
recall,binary,0.6461092715231788,163,CD4-22h-2e11
precision,binary,0.9948947032546267,164,CD4-22h-2e11
recall,binary,0.6452814569536424,164,CD4-22h-2e11
precision,binary,0.9948849104859335,165,CD4-22h-2e11
recall,binary,0.6440397350993378,165,CD4-22h-2e11
precision,binary,0.9951984635083226,166,CD4-22h-2e11
recall,binary,0.6434188741721855,166,CD4-22h-2e11
precision,binary,0.9951907662712408,167,CD4-22h-2e11
recall,binary,0.6423841059602649,167,CD4-22h-2e11
precision,binary,0.9951799485861182,168,CD4-22h-2e11
recall,binary,0.6409354304635762,168,CD4-22h-2e11
precision,binary,0.9951737451737451,169,CD4-22h-2e11
recall,binary,0.6401076158940397,169,CD4-22h-2e11
precision,binary,0.9951659684176604,170,CD4-22h-2e11
recall,binary,0.6390728476821192,170,CD4-22h-2e11
precision,binary,0.995159728944821,171,CD4-22h-2e11
recall,binary,0.6382450331125827,171,CD4-22h-2e11
precision,binary,0.9951519069166128,172,CD4-22h-2e11
recall,binary,0.6372102649006622,172,CD4-22h-2e11
precision,binary,0.9951472015528955,173,CD4-22h-2e11
recall,binary,0.6365894039735099,173,CD4-22h-2e11
precision,binary,0.9951409135082604,174,CD4-22h-2e11
recall,binary,0.6357615894039735,174,CD4-22h-2e11
precision,binary,0.9951314508276533,175,CD4-22h-2e11
recall,binary,0.6345198675496688,175,CD4-22h-2e11
precision,binary,0.9951251218719532,176,CD4-22h-2e11
recall,binary,0.6336920529801324,176,CD4-22h-2e11
precision,binary,0.9951092272579067,177,CD4-22h-2e11
recall,binary,0.6316225165562914,177,CD4-22h-2e11
precision,binary,0.9950980392156863,178,CD4-22h-2e11
recall,binary,0.6301738410596026,178,CD4-22h-2e11
precision,binary,0.9950884086444007,179,CD4-22h-2e11
recall,binary,0.628932119205298,179,CD4-22h-2e11
precision,binary,0.9950738916256158,180,CD4-22h-2e11
recall,binary,0.6270695364238411,180,CD4-22h-2e11
precision,binary,0.9950625411454904,181,CD4-22h-2e11
recall,binary,0.6256208609271523,181,CD4-22h-2e11
precision,binary,0.9950462351387054,182,CD4-22h-2e11
recall,binary,0.6235513245033113,182,CD4-22h-2e11
precision,binary,0.9950396825396826,183,CD4-22h-2e11
recall,binary,0.6227235099337748,183,CD4-22h-2e11
precision,binary,0.9950347567030785,184,CD4-22h-2e11
recall,binary,0.6221026490066225,184,CD4-22h-2e11
precision,binary,0.9950215731828742,185,CD4-22h-2e11
recall,binary,0.6204470198675497,185,CD4-22h-2e11
precision,binary,0.9950166112956811,186,CD4-22h-2e11
recall,binary,0.6198261589403974,186,CD4-22h-2e11
precision,binary,0.9950116395078151,187,CD4-22h-2e11
recall,binary,0.6192052980132451,187,CD4-22h-2e11
precision,binary,0.9950066577896138,188,CD4-22h-2e11
recall,binary,0.6185844370860927,188,CD4-22h-2e11
precision,binary,0.9950033311125916,189,CD4-22h-2e11
recall,binary,0.6181705298013245,189,CD4-22h-2e11
precision,binary,0.9949933244325768,190,CD4-22h-2e11
recall,binary,0.6169288079470199,190,CD4-22h-2e11
precision,binary,0.9949799196787149,191,CD4-22h-2e11
recall,binary,0.6152731788079471,191,CD4-22h-2e11
precision,binary,0.9949681314994968,192,CD4-22h-2e11
recall,binary,0.6138245033112583,192,CD4-22h-2e11
precision,binary,0.9949545913218971,193,CD4-22h-2e11
recall,binary,0.6121688741721855,193,CD4-22h-2e11
precision,binary,0.9949460916442049,194,CD4-22h-2e11
recall,binary,0.6111341059602649,194,CD4-22h-2e11
precision,binary,0.9949392712550608,195,CD4-22h-2e11
recall,binary,0.6103062913907285,195,CD4-22h-2e11
precision,binary,0.9949341438703141,196,CD4-22h-2e11
recall,binary,0.6096854304635762,196,CD4-22h-2e11
precision,binary,0.9949238578680203,197,CD4-22h-2e11
recall,binary,0.6084437086092715,197,CD4-22h-2e11
precision,binary,0.9949186991869918,198,CD4-22h-2e11
recall,binary,0.6078228476821192,198,CD4-22h-2e11
precision,binary,0.994908350305499,199,CD4-22h-2e11
recall,binary,0.6065811258278145,199,CD4-22h-2e11
