conditions,genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
22h-2e11,Fth1,7.633210641903828e-11,-0.307100590179477,0.984,0.993,1.052696079624957e-6
22h-2e11,Gm15294,7.980994325748878e-11,-1.7517982273120256,0.042,0.105,1.1006589274640278e-6
22h-2e11,Add1,8.162346849610418e-11,0.5195978393566709,0.516,0.357,1.1256692540297727e-6
22h-2e11,Tbc1d4,8.398170980783888e-11,-0.6112896766632405,0.526,0.622,1.158191759959906e-6
22h-2e11,Stat1,8.493476193195329e-11,-0.7402702443151774,0.522,0.6,1.1713353018035678e-6
22h-2e11,Manf,8.532701667468154e-11,-0.4279772455917058,0.694,0.761,1.1767448869605331e-6
22h-2e11,Eef1e1,8.594577076864492e-11,-0.41070261675416536,0.665,0.738,1.185278124670382e-6
22h-2e11,Tspo,8.620269867365989e-11,0.531844299236389,0.573,0.432,1.1888214174084436e-6
22h-2e11,Gmfg,8.636790927475415e-11,1.0316840769418905,0.285,0.157,1.1910998368081344e-6
22h-2e11,Pim2,9.410264783880103e-11,0.7229859435268153,0.472,0.336,1.297769616344905e-6
22h-2e11,Acta1,9.577998646826503e-11,-1.4948423349217386,0.053,0.121,1.320901793383843e-6
22h-2e11,Tomm20,1.1256728543483107e-10,-0.2743536377700282,0.904,0.942,1.5524154334317553e-6
22h-2e11,Mrpl17,1.3113125075717942e-10,-0.3776734918039563,0.694,0.783,1.8084310791922613e-6
22h-2e11,Rilpl2,1.3593641596151335e-10,0.41497811478639157,0.781,0.673,1.8746991125252307e-6
22h-2e11,Rasgrp1,1.5207946223567047e-10,0.7171825067250385,0.39,0.254,2.0973278636921316e-6
22h-2e11,Pdcd1,1.5293245978759908e-10,-0.4695106014755861,0.492,0.609,2.109091552930779e-6
22h-2e11,Arhgap45,1.536656862845607e-10,0.6525280983552865,0.514,0.379,2.1192034795503766e-6
22h-2e11,Eif4g1,1.5513862450041555e-10,-0.27363052098122664,0.902,0.94,2.139516770485231e-6
22h-2e11,Cytip,1.5831715296815304e-10,0.5818788814792644,0.635,0.525,2.1833518565837984e-6
22h-2e11,Fcrl1,1.5885709881939863e-10,-1.1709628249738677,0.066,0.142,2.1907982498183263e-6
22h-2e11,Prdx1,1.6079947171702912e-10,-0.18581281640243175,0.997,1,2.2175855144495487e-6
22h-2e11,Cpm,1.6963521323620793e-10,1.1128030794163593,0.266,0.142,2.3394392257405434e-6
22h-2e11,Kcnk10,1.7700884446364473e-10,-1.2541383078211088,0.061,0.135,2.4411289739981243e-6
22h-2e11,Ccl1,1.9337856669014984e-10,-1.788592836697494,0.008,0.037,2.6668838132238563e-6
22h-2e11,Dynll1,1.9995895304297246e-10,-0.3087029100737888,0.931,0.955,2.7576339214156333e-6
22h-2e11,Cd5,2.1823306946322154e-10,-0.35896248809387643,0.911,0.927,3.009652260967288e-6
22h-2e11,Gbp2,2.3323431912013816e-10,0.9267926224862898,0.257,0.135,3.2165344949858252e-6
22h-2e11,BE692007,2.611889719403001e-10,0.8271187343448743,0.316,0.185,3.602057112028679e-6
22h-2e11,Ppp1r14b,2.6314801194008465e-10,-0.3205591043669358,0.809,0.873,3.6290742326657076e-6
22h-2e11,Crip1,3.2780613285255117e-10,0.6900034973034804,0.438,0.299,4.520774378169533e-6
22h-2e11,Lgals1,3.5823820107578053e-10,0.542983619802794,0.572,0.428,4.940463031036089e-6
22h-2e11,Dock11,3.6967262566983327e-10,0.39590506819895366,0.675,0.54,5.098155180612671e-6
22h-2e11,Gimap4,3.788647154959191e-10,0.500744028369644,0.566,0.426,5.224923291404221e-6
22h-2e11,Emc4,3.789610100802879e-10,-0.5404292248988487,0.503,0.619,5.22625129001725e-6
22h-2e11,Fdps,4.009221861490271e-10,0.33109742197334713,0.654,0.512,5.5291178691812325e-6
22h-2e11,Eif4a2,4.221448339928147e-10,-0.4197983549423535,0.645,0.736,5.821799405594907e-6
22h-2e11,Rpl6,4.443346189793071e-10,0.16796213132125626,0.999,1,6.127818730343624e-6
22h-2e11,Tesk1,4.974424687116833e-10,-1.2785860614791198,0.061,0.133,6.860229086002824e-6
22h-2e11,Arhgef18,5.452936438627831e-10,1.0113737661389146,0.256,0.136,7.520144642511642e-6
22h-2e11,Cyb5a,5.733101166921672e-10,0.5537665383162895,0.557,0.436,7.906519819301678e-6
22h-2e11,Ncoa7,6.220016408441342e-10,0.6723948875817526,0.43,0.293,8.578024628881455e-6
22h-2e11,Casp3,6.286680286541574e-10,0.5822946033077238,0.49,0.357,8.669960783169484e-6
22h-2e11,H2-Ab1,6.411895208901113e-10,2.6829713370910024,0.091,0.013,8.842644682595525e-6
22h-2e11,Psmb8,6.454970204621004e-10,0.37976521582440703,0.839,0.757,8.902049409192826e-6
22h-2e11,Kpnb1,7.227575905685606e-10,-0.3700256404417125,0.746,0.822,9.96754993153102e-6
22h-2e11,Sox4,7.440271639429599e-10,-1.2934043588387998,0.073,0.148,1.026087861793736e-5
22h-2e11,Ifrd1,7.783355644190434e-10,-0.5410613708950789,0.47,0.572,1.0734025768903027e-5
22h-2e11,Cd72,8.090542571504407e-10,-2.300540540120429,0.009,0.039,1.1157667260361727e-5
22h-2e11,Rps16,8.597005477658072e-10,0.13492275024439682,1,1,1.1856130254238247e-5
22h-2e11,Faah,8.607343639627364e-10,0.8645187061500679,0.287,0.164,1.1870387613410098e-5
22h-2e11,Themis,8.680291481612421e-10,0.6535815441948183,0.51,0.387,1.197098998229169e-5
22h-2e11,mt-Nd2,8.707430071606136e-10,0.18888416805220265,0.994,0.993,1.2008416811752023e-5
22h-2e11,Top1,8.852797517692951e-10,-0.29897869875443117,0.798,0.882,1.2208893056650348e-5
22h-2e11,Kif21b,9.015160796216404e-10,1.1212317931871434,0.23,0.116,1.2432808254062043e-5
22h-2e11,Ppid,9.329348877962983e-10,-0.43230421291846755,0.612,0.692,1.286610503759875e-5
22h-2e11,Prmt1,1.0814606453166003e-9,-0.24775126473408915,0.905,0.942,1.4914423759561234e-5
22h-2e11,Hnrnpab,1.1111950942005585e-9,-0.19862952920912091,0.992,0.998,1.5324491544119902e-5
22h-2e11,Nusap1,1.231869366176595e-9,0.666418722188356,0.438,0.308,1.698871042894142e-5
22h-2e11,Stk17b,1.3025180459836344e-9,0.4680195354180668,0.577,0.445,1.7963026372160302e-5
22h-2e11,St6gal1,1.3458759487381377e-9,0.6723799258232872,0.376,0.241,1.8560975209047656e-5
22h-2e11,P4ha1,1.3780697741899275e-9,0.5966535568777257,0.475,0.351,1.900496025585329e-5
22h-2e11,Cacybp,1.4097269382921068e-9,-0.24058647805923883,0.906,0.931,1.9441544205986446e-5
22h-2e11,Ccng1,1.5019565924762402e-9,-0.43159786123840294,0.709,0.757,2.071348336683983e-5
22h-2e11,Prkcq,1.5478575998654534e-9,0.4385543608089832,0.624,0.48,2.134650415974447e-5
22h-2e11,Snx5,1.694540546707183e-9,-0.3517555259531022,0.765,0.828,2.336940867963876e-5
22h-2e11,Ptges3,1.7783961737375017e-9,-0.2833606176272825,0.899,0.92,2.4525861632013886e-5
22h-2e11,Gmnn,1.821410718458818e-9,0.4676049696642066,0.593,0.456,2.511907521826556e-5
22h-2e11,Slco3a1,2.0634522728498605e-9,-0.7379712569827466,0.381,0.48,2.8457070294872427e-5
22h-2e11,Jund,2.1353246985678822e-9,0.2653448553441762,0.926,0.88,2.9448262917949663e-5
22h-2e11,Rpl7l1,2.1401170401310997e-9,-0.40291584046676165,0.654,0.707,2.9514354100447998e-5
22h-2e11,Arpc1b,2.2471260233284887e-9,0.29734461539284407,0.911,0.864,3.099011498772319e-5
22h-2e11,Pycard,2.254016319591363e-9,0.53280959047012,0.543,0.407,3.108513906348449e-5
22h-2e11,Sp100,2.3799822251883695e-9,0.6323452640210344,0.427,0.303,3.2822334867572804e-5
22h-2e11,Coro1a,2.393267033360721e-9,0.22028314902711799,0.991,0.987,3.30055456570777e-5
22h-2e11,Snx9,2.436337767369745e-9,0.5381507185171754,0.526,0.396,3.359953414979615e-5
22h-2e11,Mdfic,2.449004615396164e-9,-0.5727364312975901,0.548,0.607,3.37742226509285e-5
22h-2e11,Ctps2,2.4801941798957205e-9,0.9916177533051675,0.234,0.121,3.4204357934941885e-5
22h-2e11,Nop16,2.576069017241046e-9,-0.3835480702928911,0.604,0.692,3.552656781677127e-5
22h-2e11,Ier5,2.6448938179597764e-9,-0.5203164439257023,0.317,0.443,3.6475730643483275e-5
22h-2e11,Pik3cd,2.8936635778701348e-9,0.5196534956667249,0.578,0.458,3.990651440240703e-5
22h-2e11,Akap13,3.0298091535768175e-9,0.4041472210033808,0.576,0.447,4.178409803697789e-5
22h-2e11,B2m,3.425072531574974e-9,0.1894068878793278,0.995,0.985,4.723517528295047e-5
22h-2e11,Eif5a,3.5791099577724244e-9,-0.13343425765357386,1,1,4.9359505427639506e-5
22h-2e11,Rapgef6,3.5796566083592215e-9,0.30242818083283585,0.852,0.789,4.9367044285882026e-5
22h-2e11,Mpc1,3.6205057456952816e-9,-0.34683565754206025,0.724,0.789,4.993039473888363e-5
22h-2e11,Ccr8,3.9186533929318605e-9,-0.9115489868603668,0.124,0.213,5.404214894192329e-5
22h-2e11,Sumo2,4.034470612628689e-9,-0.2164849734444978,0.988,0.994,5.563938421876225e-5
22h-2e11,Dbn1,4.074260172768974e-9,-1.8973055634058902,0.031,0.08,5.618812204265692e-5
22h-2e11,Rgs16,4.216771684736202e-9,-0.8872297855610529,0.142,0.236,5.815349830419697e-5
22h-2e11,Ankrd37,4.292298772869455e-9,0.9949153434057425,0.239,0.129,5.9195092376642656e-5
22h-2e11,Nfkbid,5.05944271739765e-9,-0.54350457137838315,0.399,0.51,6.977477451563099e-5
22h-2e11,Pomp,5.2140065095119194e-9,-0.2201449929335535,0.939,0.963,7.190636377267888e-5
22h-2e11,Cyth1,5.243669246258894e-9,0.5900853093134337,0.39,0.262,7.23154425751564e-5
22h-2e11,Hmox2,5.4765461437969404e-9,0.5324368492095816,0.482,0.353,7.55270478691036e-5
22h-2e11,Asap1,5.646678096635242e-9,0.5283150390079796,0.493,0.361,7.787333763069663e-5
22h-2e11,Zfp53,5.7972082102253775e-9,0.695610157479051,0.355,0.232,7.994929842721818e-5
22h-2e11,Bzw1,6.418972364872569e-9,-0.22485184094299426,0.939,0.964,8.85240478839576e-5
22h-2e11,Lef1,7.199081558379568e-9,0.2913264726588618,0.885,0.841,9.928253377161262e-5
22h-2e11,Ddx21,7.346756825591284e-9,-0.30638642532058735,0.773,0.822,1.0131912338172939e-4
22h-2e11,Il2,7.885297770512e-9,-1.1239074532230617,0.349,0.454,1.08746141553131e-4
22h-2e11,Hspa9,7.92259021663304e-9,-0.24055151048452417,0.892,0.948,1.0926044167758625e-4
22h-2e11,Atp5g1,8.31809821950822e-9,-0.19814456872326347,0.957,0.978,1.1471489254523786e-4
22h-2e11,Atp8b4,9.012206666876215e-9,1.240478613013131,0.184,0.086,1.242873421428899e-4
22h-2e11,Slc25a3,9.807865100219922e-9,-0.18792940146230164,0.986,0.991,1.3526026759713293e-4
22h-2e11,Set,9.825837397852122e-9,-0.16174319293131179,0.995,0.996,1.3550812355377862e-4
22h-2e11,Cthrc1,1.0041474896300977e-8,-2.4869536643513097,0.01,0.039,1.3848198029488677e-4
22h-2e11,Marc2,1.0117493063554376e-8,0.5690453609159559,0.445,0.321,1.395303468394784e-4
22h-2e11,Cyba,1.0218614527623991e-8,0.26242618394538986,0.93,0.873,1.4092491295046247e-4
22h-2e11,mt-Cytb,1.0220328809651246e-8,0.16990535544710283,0.997,1,1.4094855461390033e-4
22h-2e11,Arhgap24,1.0588583431040944e-8,-0.7779071726924327,0.159,0.254,1.4602715409748566e-4
22h-2e11,Stat4,1.164631086581597e-8,0.8015544653787601,0.322,0.209,1.6061427315046804e-4
22h-2e11,Rpl10l,1.222398900092281e-8,-1.7089245531673334,0.037,0.088,1.6858103231172646e-4
22h-2e11,Pitpnc1,1.2319743094168886e-8,0.4866025190450877,0.544,0.421,1.6990157701168312e-4
22h-2e11,St3gal4,1.2353938303628634e-8,0.6570073182553036,0.386,0.267,1.7037316314534248e-4
22h-2e11,Fzd6,1.2386896844034628e-8,-2.9685587805691434,0.003,0.021,1.7082769437608156e-4
22h-2e11,Rhof,1.2812176450273674e-8,-0.6375755273979993,0.231,0.336,1.7669272542572423e-4
22h-2e11,Nutf2,1.284026730802861e-8,-0.2988208848783467,0.775,0.83,1.7708012644502256e-4
22h-2e11,Nolc1,1.386830078851711e-8,-0.26667788850633034,0.871,0.927,0.00019125773617443949
22h-2e11,Atf4,1.4252668085867393e-8,-0.4623303012344655,0.55,0.654,1.9655854557219723e-4
22h-2e11,Rpsa,1.548058280235199e-8,0.1356614139879735,1,1,2.134927174272363e-4
22h-2e11,Ctxn1,1.5835913885428324e-8,-1.8453042125574881,0.029,0.075,2.1839308839394204e-4
22h-2e11,Klf2,1.5951430477110584e-8,1.2270887855347763,0.177,0.082,2.1998617770983207e-4
22h-2e11,Dpysl2,1.665368940490079e-8,0.6370217512305076,0.365,0.243,2.2967103058298678e-4
22h-2e11,Spaca9,1.682657534297983e-8,-2.2819248619530814,0.006,0.03,2.3205530055503483e-4
22h-2e11,Ifi47,1.6970589659811572e-8,0.4174228704861564,0.461,0.333,2.340414019984614e-4
22h-2e11,Tapbp,1.9853050638811657e-8,0.6349192076848612,0.413,0.299,2.7379342135985156e-4
22h-2e11,Lta,2.0395604944458907e-8,-0.8568688765135093,0.26,0.364,2.812757877890328e-4
22h-2e11,Ctla2a,2.079401343581398e-8,-1.5900471573154134,0.038,0.09,2.867702392933106e-4
22h-2e11,Id3,2.0988515472360934e-8,-0.5219808278710287,0.645,0.725,2.894526168793296e-4
22h-2e11,Pfkp,2.1059364846250865e-8,0.4898061503738011,0.553,0.426,2.904297005946457e-4
22h-2e11,H2afv,2.15345251274453e-8,0.19844873749087488,0.727,0.607,2.969826360325981e-4
22h-2e11,Rpl8,2.249630328185724e-8,0.12219096874347457,1,1,3.102465185600932e-4
22h-2e11,Nrxn1,2.4355705150008723e-8,-2.3170286629089976,0.01,0.039,3.358895297237703e-4
22h-2e11,Fam107b,2.4949538553948258e-8,0.5589108979763643,0.478,0.355,3.4407908619750043e-4
22h-2e11,Fis1,2.5070987480652677e-8,0.2958236685164681,0.784,0.69,3.457539883456811e-4
22h-2e11,Timm23,2.6534892724432946e-8,-0.2601195567020822,0.824,0.871,3.6594270556265476e-4
22h-2e11,Dsp,2.780756726357154e-8,-2.1533145869372508,0.013,0.045,3.834941601319151e-4
22h-2e11,Gm10649,2.8407006188845806e-8,-1.920331804558403,0.032,0.079,3.917610223503725e-4
22h-2e11,Tmem131l,2.9011963136616657e-8,0.5524246313860932,0.441,0.318,4.001039836170803e-4
22h-2e11,Rps13,2.9124049778947958e-8,0.13281835607542014,1,1,4.016497705014713e-4
22h-2e11,Zfp428,3.0340463855139884e-8,-0.97132067537853,0.102,0.179,4.184253370262341e-4
22h-2e11,Pdcd4,3.1453706240867236e-8,0.6505230984700319,0.368,0.249,4.337780627678e-4
22h-2e11,Bin2,3.2847398335923e-8,0.48118722214303977,0.527,0.406,4.529984704507141e-4
22h-2e11,Ipo5,3.565057480089937e-8,-0.3286200227948823,0.727,0.787,4.916570770792032e-4
22h-2e11,Runx1,3.623693446580498e-8,-0.4142557921697481,0.62,0.677,4.997435632179165e-4
22h-2e11,Cct2,3.664090110425443e-8,-0.21380084684597445,0.967,0.979,5.053146671287729e-4
22h-2e11,Vamp8,3.7820344954882384e-8,0.3793212240309232,0.585,0.447,5.21580377272783e-4
22h-2e11,Rxra,3.923017989980565e-8,-0.6571613531739506,0.197,0.297,5.410234109982197e-4
22h-2e11,Rps27l,4.006151783334791e-8,-0.23620811980634615,0.939,0.955,5.52488392439701e-4
22h-2e11,Npm3,4.171809989922823e-8,-0.286586368605666,0.849,0.875,5.753343157102565e-4
22h-2e11,Anxa2,4.231355146550161e-8,0.963678506568943,0.221,0.12,5.835461882607327e-4
22h-2e11,Magohb,4.450339502528171e-8,-0.5100212297778433,0.432,0.538,6.137463207936601e-4
22h-2e11,Lima1,4.509996186589586e-8,-1.5519853938862536,0.07,0.133,6.219735740925698e-4
22h-2e11,Trappc6a,4.5382535411722636e-8,0.5270937485928181,0.424,0.303,6.258705458630668e-4
22h-2e11,Nrn1,4.5703607727338715e-8,0.5281174302331366,0.637,0.538,6.302984541677282e-4
22h-2e11,Zfp395,4.5799165989754374e-8,0.8039566420912339,0.268,0.161,6.316162981647026e-4
22h-2e11,Abce1,4.896867986808398e-8,-0.3196244999469033,0.697,0.783,6.753270640607462e-4
22h-2e11,Ninj1,5.042768245600367e-8,-0.6574172409080177,0.196,0.293,6.954481687507467e-4
22h-2e11,Elk3,5.206112890789934e-8,-0.5115579881866082,0.436,0.536,7.179750287688398e-4
22h-2e11,Adh5,5.4400463964032374e-8,-0.35500052344046473,0.692,0.766,7.502367985279705e-4
22h-2e11,Atp5h,5.556115768529603e-8,0.26327008117280015,0.925,0.88,7.662439256379176e-4
22h-2e11,Rcsd1,5.5931477379567656e-8,0.6824245510162789,0.394,0.282,7.713510045416175e-4
22h-2e11,Rpl39l,5.6833272392141676e-8,-1.2915236667629952,0.037,0.086,7.837876595600258e-4
22h-2e11,Ube2h,6.290351306160554e-8,0.6924017441574875,0.355,0.245,8.67502348632602e-4
22h-2e11,Slc2a1,6.314126080233935e-8,0.58314555796081,0.415,0.301,8.707811277250619e-4
22h-2e11,Bclaf1,6.44714380129612e-8,-0.23282715017684996,0.924,0.946,8.89125601636748e-4
22h-2e11,Marcks,6.478423888572448e-8,-1.0910871744914785,0.077,0.144,8.934394384730263e-4
22h-2e11,Tnik,6.685462808784208e-8,0.47580911327938047,0.557,0.445,9.219921759594301e-4
22h-2e11,Ano1,7.325477884911833e-8,-2.4380440638703638,0.005,0.024,0.001010256655108191
22h-2e11,Cct4,7.733935741270627e-8,-0.2972811613870242,0.83,0.867,0.0010665870780786322
22h-2e11,Atp6v0e2,7.821537368086497e-8,-2.6094124821823446,0.006,0.028,0.0010786682184328088
22h-2e11,Hmgn2,7.886056795173866e-8,-0.26927183519484954,0.958,0.964,0.0010875660926224278
22h-2e11,Cope,8.000948392859787e-8,0.3477157105566477,0.668,0.568,0.0011034107928592932
22h-2e11,Timm10,8.066614274164596e-8,-0.5107488390698149,0.407,0.512,0.0011124667745500394
22h-2e11,Kcnn4,9.131045379723333e-8,0.29745051814608026,0.645,0.508,0.0012592624683176448
22h-2e11,Il12rb1,9.299111459366331e-8,-0.6330330822810584,0.183,0.279,0.0012824404613612107
22h-2e11,Ddx27,9.361280934086518e-8,-0.3293611807544429,0.696,0.755,0.0012910142536198717
22h-2e11,Ly9,1.0130328983320905e-7,0.513352633826289,0.428,0.314,0.001397073670089786
22h-2e11,mt-Nd4,1.0253155319886764e-7,0.17707224633648222,0.989,0.985,0.0014140126501655836
22h-2e11,Ddt,1.0374842698918758e-7,0.5372867341614456,0.483,0.368,0.0014307945566078859
22h-2e11,4930523C07Rik,1.0379307930364362e-7,0.5644411995192309,0.377,0.26,0.0014314103566765491
22h-2e11,Mrpl14,1.0422733787534679e-7,0.5067339663946174,0.474,0.366,0.0014373992166389076
22h-2e11,Fosl1,1.0614527631643823e-7,-1.0358469103649441,0.066,0.129,0.0014638495056799997
22h-2e11,Nap1l1,1.1327038239398792e-7,-0.18207870351079247,0.995,0.998,0.0015621118435954874
22h-2e11,Oaz1,1.2399884540585239e-7,0.13749238174783462,0.999,1,0.0017100680769921103
22h-2e11,Pax9,1.2510600544362292e-7,-3.7599721587577255,0.001,0.011,0.0017253369210730037
22h-2e11,Kit,1.253760819247786e-7,-3.6604364852068114,0.001,0.011,0.0017290615458246219
22h-2e11,Gm10320,1.263794935402981e-7,-1.1105421241584095,0.049,0.103,0.0017428995954142511
22h-2e11,Resf1,1.3400975369275227e-7,0.7555645617647218,0.33,0.224,0.0018481285131767466
22h-2e11,Lyar,1.3513261890972306e-7,-0.2768395727932986,0.754,0.798,0.0018636139473839908
22h-2e11,Timm17a,1.3575399692744504e-7,-0.35204154597314186,0.676,0.742,0.0018721833716263945
22h-2e11,Rere,1.3723967240401193e-7,0.5651293624845642,0.411,0.299,0.0018926723221237285
22h-2e11,Ccl4,1.3840285915143283e-7,-0.5702315214088176,0.488,0.615,0.0019087138305574102
22h-2e11,Atl3,1.426192516028501e-7,0.4803421705759845,0.42,0.301,0.001966862098854906
22h-2e11,Igfbp2,1.4355116940744727e-7,-2.0050846565942573,0.011,0.039,0.0019797141772981055
22h-2e11,H2afy,1.4811979653053266e-7,0.24573539068530703,0.933,0.916,0.0020427201139525757
22h-2e11,Traf3ip3,1.5164930679612943e-7,0.588843625384448,0.402,0.29,0.002091395590025421
22h-2e11,Rasl2-9,1.554834588029476e-7,-1.759972158757726,0.029,0.071,0.0021442723803514504
22h-2e11,Myl9,1.577203391540921e-7,-1.5036324054979398,0.024,0.064,0.002175121197274084
22h-2e11,Acsl3,1.5991358483777447e-7,0.7486394558333158,0.265,0.163,0.0022053682484977476
22h-2e11,Atp1a2,1.603517132313294e-7,-3.0494787759527107,0.002,0.017,0.002211410477173264
22h-2e11,B4galnt1,1.6391313718132817e-7,0.43543916626164647,0.55,0.443,0.002260526074867697
22h-2e11,Tg,1.6733250050385198e-7,0.8512130538542773,0.257,0.157,0.0023076825144486227
22h-2e11,Fam168a,1.685963958500832e-7,0.5315822870861178,0.323,0.209,0.0023251128951684973
22h-2e11,Selplg,1.7381547286890206e-7,0.5225285032332858,0.462,0.35,0.0023970891863350284
22h-2e11,Gm45716,1.799959550890641e-7,0.5198375743202931,0.506,0.396,0.002482324216633283
22h-2e11,Gm19585,1.803119825062825e-7,0.8990553279982265,0.202,0.108,0.0024866825507441417
22h-2e11,Hnrnpll,1.945108147667908e-7,-0.3656575803862592,0.619,0.699,0.0026824986464488118
22h-2e11,Psma4,1.9720019178725955e-7,-0.23400110841937605,0.923,0.968,0.0027195878449380964
22h-2e11,Parp8,2.0467041771932555e-7,0.6686871110847548,0.362,0.258,0.0028226097307672187
22h-2e11,Glrx5,2.054682881009548e-7,-0.30779483593747836,0.661,0.736,0.0028336131612002676
22h-2e11,Rhoc,2.065196093626167e-7,-1.7350974901186969,0.041,0.09,0.0028481119327198466
22h-2e11,Klhdc2,2.1601192687444183e-7,0.5059219012153083,0.4,0.282,0.0029790204835254274
22h-2e11,Ptms,2.1667639931818368e-7,0.48777368937794596,0.406,0.288,0.0029881842229970714
22h-2e11,Plxnc1,2.2985404861630695e-7,0.7681946369600321,0.271,0.17,0.003169917184467489
22h-2e11,Utp4,2.302483629752533e-7,-0.40061879205656026,0.458,0.557,0.0031753551737917184
22h-2e11,Ttc3,2.3407178934605082e-7,0.4256857689491827,0.528,0.422,0.003228084046871387
22h-2e11,Coro1b,2.3556272680480723e-7,0.5309991235791911,0.39,0.277,0.0032486455653650964
22h-2e11,Dusp5,2.5180337146357453e-7,-0.6551167615822546,0.269,0.363,0.0034726202958541563
22h-2e11,Zc3h12d,2.539027794027672e-7,0.3924461243333836,0.55,0.426,0.0035015732307435627
22h-2e11,Cnp,2.677123884647729e-7,0.7367303372333447,0.264,0.163,0.003692021549317683
22h-2e11,Psma5,2.764872228641197e-7,-0.32068339648348654,0.825,0.867,0.0038130352905190747
22h-2e11,Rps26,2.816373531565105e-7,0.14127312832653782,0.999,0.998,0.0038840607373814367
22h-2e11,Gja1,2.8446386905152803e-7,-1.7376043457292711,0.012,0.041,0.003923041218089623
22h-2e11,Tnfrsf13c,2.9140517177401425e-7,-0.8582432682649863,0.143,0.224,0.0040187687239354305
22h-2e11,Ppia,3.032091413356686e-7,0.11101823580242609,1,1,0.004181557268160206
22h-2e11,Perp,3.1216847342875303e-7,-1.3865137632302815,0.03,0.073,0.004305115417055933
22h-2e11,Tlk1,3.163624539391082e-7,0.3685102504858461,0.606,0.497,0.004362954602274241
22h-2e11,Tle3,3.2579711783269675e-7,0.48865501281833557,0.403,0.286,0.004493068052030721
22h-2e11,Syncrip,3.27458691708372e-7,-0.20276302578540473,0.89,0.925,0.004515982817350159
22h-2e11,Snrpb,3.3043856197661687e-7,-0.23819897221694686,0.972,0.987,0.004557078208219523
22h-2e11,Snx25,3.3173909429162685e-7,0.6608204326315117,0.321,0.217,0.004575013849375826
22h-2e11,Dusp2,3.400954026751565e-7,-0.41942838570301644,0.614,0.684,0.004690255698293083
22h-2e11,Tmem50a,3.4309147508161643e-7,0.3963978255781854,0.625,0.527,0.004731574532850572
22h-2e11,Dip2b,3.4885235272980794e-7,0.42781557654509667,0.517,0.398,0.004811022796496782
22h-2e11,Rpl11,3.9321033545000844e-7,0.1125255706867172,1,1,0.005422763736191066
22h-2e11,Lrig1,3.9635439599796626e-7,-0.521944319287956,0.413,0.501,0.005466123475207953
22h-2e11,Aldh1a2,4.120656586533372e-7,-1.727550681065349,0.017,0.049,0.005682797498488173
22h-2e11,Rpl32,4.127002187058678e-7,0.09226186238364509,1,1,0.005691548716172622
22h-2e11,Psmb3,4.1909268898563156e-7,-0.21241095583665714,0.958,0.974,0.005779707273800845
22h-2e11,Fam117b,4.239026918522828e-7,0.5987601576670827,0.337,0.232,0.005846042023334832
22h-2e11,Rps4x,4.3040719548492513e-7,0.08197203153633392,1,1,0.005935745632932602
22h-2e11,Prr13,4.406823255180278e-7,0.42282636751424235,0.537,0.417,0.006077449951219121
22h-2e11,Clta,4.545666211356427e-7,-0.29342216648105235,0.795,0.841,0.006268928272081648
22h-2e11,Aqp3,4.5781048161726504e-7,-1.0875468167862303,0.05,0.103,0.006313664351983702
22h-2e11,Pcyt2,4.6609102309875024e-7,0.515243891352936,0.363,0.252,0.006427861299554864
22h-2e11,Mei4,4.7095884731404173e-7,-1.4846941571691854,0.038,0.084,0.006494993463307949
22h-2e11,Trerf1,4.782912155068975e-7,0.8225178562839095,0.203,0.112,0.006596114153055623
22h-2e11,Itgb7,4.839673438467334e-7,0.808989863269715,0.267,0.17,0.0066743936389903
22h-2e11,Skil,4.954293075768591e-7,-0.5157743949367875,0.276,0.376,0.006832465580792465
22h-2e11,Phc3,4.956648738564066e-7,0.6192159920773999,0.404,0.303,0.006835714275353703
22h-2e11,Dad1,4.960063615839889e-7,-0.21081037946441628,0.918,0.955,0.00684042373260479
22h-2e11,Aif1,5.271679017157297e-7,-1.2195560969898316,0.032,0.075,0.007270172532561629
22h-2e11,Prdx6,5.357331000106826e-7,-0.31128097534255594,0.725,0.798,0.007388295182247324
22h-2e11,Nrip1,5.405064791684209e-7,0.4279193892140355,0.579,0.469,0.007454124854211693
22h-2e11,Smim3,5.577012189597157e-7,-1.827086354616263,0.011,0.037,0.007691257510673439
22h-2e11,Prps1,5.784574296381179e-7,-0.4721367709567915,0.363,0.462,0.007977506412139283
22h-2e11,Arel1,5.94674922159628e-7,0.5925819001603998,0.321,0.217,0.00820116185150343
22h-2e11,Sirt5,5.961170839005326e-7,-0.7927620938753952,0.093,0.161,0.008221050704072246
22h-2e11,Ola1,6.006461044953242e-7,-0.25502340481636765,0.779,0.824,0.008283510427095016
22h-2e11,Ybx3,6.196266089176317e-7,-0.238212402039647,0.895,0.933,0.00854527056358306
22h-2e11,Rplp2,6.213722119766807e-7,0.11384641656477568,1,1,0.008569344175370404
22h-2e11,Angptl2,6.21990025873223e-7,-0.6081945040256727,0.141,0.222,0.008577864446817617
22h-2e11,Idh3a,6.335574856838143e-7,-0.37823466863505983,0.552,0.624,0.008737391285065482
22h-2e11,Lrch1,6.350513626247634e-7,0.40361131581075976,0.538,0.43,0.008757993341958112
22h-2e11,Ypel3,6.392113222684825e-7,1.0127690082185414,0.179,0.095,0.008815363345404642
22h-2e11,Cycs,6.399360936541942e-7,-0.27438711736048416,0.839,0.856,0.008825358667584993
